Caldwell_Messier,WISE Objects,L,B,Longitude,Latitude,size in degrees,HST image,Orientation
M107,NGC 6171  M107,3.373295,23.010562,-3.373295,23.010562,,,,,
M108,Surfboard Galaxy  NGC 3556 M108,148.31444,56.251737,-148.31444,56.251737,,,,,
M110,NGC 205  M110,120.71626,-21.138703,-120.71626,-21.138703,,,,,
,1e2259+586,109.087057,-0.99559,-109.087057,-0.99559,,Praxys target,,,
,3C 264,235.727166,73.038423,124.272834,73.038423,,,,,
,30 doradus,279.465158,-31.671889�,80.534842,-31.671889�,,,,,
,4u0142+61,129.383566,-0.43066,-129.383566,-0.43066,,Praxys target,,,
,AC +79 3888,126.847211,37.948062,-126.847211,37.948062,,,,,
,Abell 1689,313.386708,61.096871,46.613292,61.096871,,http://hubblesite.org/newscenter/archive/releases/2014/07/full/,,,
,Abell 2744,8.896217,-81.242832,-8.896217,-81.242832,,http://hubblesite.org/newscenter/archive/releases/2014/01/fastfacts/,,,
,Alpha Camelopardalis,144.065575,14.042383,-144.065575,14.042383,,,,,
,Alpha Centauri,315.732966,-0.680904,44.267034,-0.680904,,,,,
,ARP 148,174.186049,63.987416,-174.186049,63.987416,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/aa/,,,
,ARP 256,96.76971,-71.564626,-96.76971,-71.564626,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/ac/,,,
,ARP 273  UGC 1810,141.32033,-20.259384,-141.32033,-20.259384,,http://hubblesite.org/newscenter/archive/releases/2011/11/image/a/,,,
,Asteroids in the Virgo Cluster,279.676298,74.459619,80.323702,74.459619,,,,,
,Auriga Constellation,161.865979,-8.550184,-161.865979,-8.550184,,,,,
,Barnard 3,159.835113,-18.568854,-159.835113,-18.568854,,,,,
,Betelgeuse Alpha Orionis,199.787228,-8.958606,160.212772,-8.958606,,http://hubblesite.org/newscenter/archive/releases/1996/04/,no,,
,Butterfly Nebula,10.898821,18.055482�,-10.898821,18.055482�,,,,,
,California Nebula,160.603199,-12.051295,-160.603199,-12.051295,,,,,
,Circinus Galaxy,311.325971,-3.807853,48.674029,-3.807853,,,,,
,Comet 65P/Gunn Debris Trail,,,0,0,manual,,,,
,Comet Garradd,42.21695,78.706852,-42.21695,78.706852,,,,,
,Coronet Cluster,359.932762,-17.853026,0.067238,-17.853026,,,,,
,Cynus Loop,73.981552,-8.564495,-73.981552,-8.564495,,http://hubblesite.org/newscenter/archive/releases/2007/30/image/a/,,,
,ESO 77-14,314.22379,-45.880724,45.77621,-45.880724,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/ak/,,,
,ESO 593-8,16.074422,-14.425928,-16.074422,-14.425928,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/af/,,,
